68,<대표> 백순대볶음,10500
68,<대표> 순대곱창볶음,10500
75,명태회냉면?,10500
76,<대표> 연어메밀소바 정식 (점심에만 판매),10500
91,1인세트/김밥2줄+떡볶이,10500
91,1인세트/김밥2줄+우동,10500
37,더치베이비 시나몬,10900
37,크로플 누텔라,10900
37,크로플 브라운치즈,10900
39,속~시원한 홍곰탕,10900
39,오늘도 맑은! 닭곰탕,10900
59,<대표> 꾸어이띠여우(쌀국수),10900
59,쏨땀(파파야샐러드),10900
65,아사이볼,10900
1,에비텐쥬,11000
100,<야끼소바> 클래식한 야끼소바 입니다,11000
11,갈릭BBQ버거,11000
12,옛날돈까스,11000
32,Shrimp Taco,11000
40,<대표> 냉동삼겹살,11000
40,목살,11000
42,연어롤,11000
52,<대표> 꾸에이띠어우 느아 뚠,11000
52,팟카파오무쌉 랏카우,11000
71,콩국수,11000
71,팥죽,11000
71,팥칼국수,11000
75,부대국밥?,11000
92,제육볶음,11000
1,요츠야텐동,11500
11,칠리 버거,11500
12,로스카츠반모밀,11500
68,오징어백순대,11500
49,3인분)떡오뎅+사리3,11700
41,<대표> 쿼드러플버거,11800
37,크로플 후르츠,11900
39,들깨 도토리묵,11900
55,<대표> 소-스 삼겹살,11900
59,카우팟(볶음밥),11900
59,팍붕화이댕(공심채볶음),11900
10,<대표> 삼선 짬뽕,12000
10,삼선 하얀짬뽕,12000
12,<대표> 돈까스김치나베,12000
12,돈까스우동,12000
15,옛날볶음밥,12000
15,잡채밥,12000
18,<대표> 가츠산도,12000
23,제육쌈밥,12000
26,차돌짬뽕,12000
26,토마토계란탕,12000
39,술친구~!! 오징어볶음,12000
4,특순대국,12000
40,오겹살,12000
41,대표,12000
42,구운모듬초밥(12ps),12000
42,구운새우초밥(12P),12000
42,새우모듬초밥(12P),12000
42,장새우초밥(12P),12000
42,특모듬초밥(15P),12000
47,<대표> 강된장 육회 보리 비빔밥,12000
47,<대표> 장조림 까르보나라,12000
47,<들깨 크림 파스타> 들깨 크림 파스타,12000
47,강된장 통베이컨 파스타,12000
48,[평일 점심] 달콤 한우육회 비빔밥,12000
48,[평일 점심] 매콤 한우육회 비빔밥,12000
51,<대표> 짱뚱어탕,12000
52,<대표> 똠얌누들 느아 뚠,12000
52,딸랏 쌀국수,12000
53,굴콩나물해장국(겨울메뉴),12000
6,간장새우15미(초밥아님),12000
65,<대표> 멜팅치즈 샌드위치,12000
65,<대표> 오리지날 수플레팬케이크,12000
65,바질 리코타 blt 샌드위치,12000
92,갈릭새우,12000
92,뀌바로우,12000
92,어향가지,12000
92,유린기,12000
96,내장탕,12000
96,편육,12000
11,<대표> 루꼴라 버거,12500
11,<대표> 캘리포니아 버거,12500
11,텅타이드 버거,12500
11,포시즌 버거,12500
57,100%매운치즈돈모밀 or 우동세트,12500
57,100%양념치즈돈모밀 or 우동세트,12500
57,100%치즈돈모밀 or 우동세트,12500
27,소갈비살 100g,12700
39,매콤 오징어볶음,12900
39,차돌 고추장찌개,12900
59,<대표> 카우카무(족발덮밥),12900
59,<팟타이꿍(타마린소스)> 한국이 가장 좋아하는 태국음식 팟타이,12900
9,<대표> 메밀들깨칼국수,12900
10,외래향특면,13000
10,우육탕면,13000
12,새우우동,13000
14,고추장떡볶이 2인분 사리1개,13000
15,팔공해물짬뽕,13000
18,<대표> 단뽀뽀오므라이스,13000
18,<대표> 부타동,13000
19,왕갈비탕,13000
22,페퍼로니피자,13000
30,돔베고기-반도마,13000
44,감자채볶음,13000
47,<대표> 명이나물 새우 알리오 올리오,13000
47,<대표> 시래기 누룽지 짬뽕 파스타,13000
47,우삼겹 불고기 파스타,13000
6,<특미초밥> 연어3/찐새우2/메까2/아카미3/계란2,13000
65,리코타 시즌 샐러드,13000
87,모듬만두,13000
92,<대표> 양꼬치,13000
97,<대표> 감바스 알아히요,13000
97,감바스 프리토스,13000
97,감바스 피칸테,13000
97,브리치즈 구이,13000
97,핀초,13000
49,3인분)떡오뎅+사리4,13200
100,<치킨난반> 닭다리살을 튀겨 타르타르소스와 함께 드려요,13500
100,멘치산도,13500
12,치돈우동,13500
12,치즈돈까스,13500
52,팟카파오무쌉 꿍쏫,13500
76,<대표> 스키야끼 나베정식 런치,13500
37,<대표> 더치베이비 후르츠,13900
39,닭구이덮밥,13900
39,새우쌈장 삼겹보쌈,13900
100,<고등어볶음밥> 후쿠오카식 고등어볶음밥.,14000
12,돈까스모밀,14000
12,새우김치나베,14000
14,고추장떡볶이 1인분 사리3개,14000
17,[YBD]로스 카츠/등심,14000
17,[버크셔K]로스 카츠/등심,14000
26,<대표> 꿔바로우,14000
30,고기국밥-특,14000
30,고기국수-특,14000
41,대표,14000
47,<김 전복 크림 리조또> 전복과 김페스토의 향긋함이 만난 보리리조또,14000
47,<대표> 고추장크림 제육 파스타,14000
53,부추전,14000
55,오겹살,14000
55,통항정살,14000
55,특목살,14000
75,수육백반정식?,14000
75,직화구이정식?,14000
77,<대표> 오삼불고기,14000
77,낙삼불고기,14000
86,<대표> 순대정식,14000
96,머리고기,14000
1,에비죠텐동,14500
11,나인온스 버거,14500
39,특! 닭다리곰탕,14500
48,뼈없는 생갈비(180g),14500
65,리모네 파스타,14500
76,<대표> 마제루롤 정식 런치,14500
76,<대표> 에비텐사케동 정식 런치,14500
76,<키와미연어 비빔우동 정식 런치> 새콤달콤 땅콩소스에 비며먹는 면요리 입니다,14500
29,<대표> 버터 마살라,14900
29,<대표> 순살 치킨 말라이 케밥,14900
29,달 마카니,14900
29,빈달루,14900
29,탄두리 치킨,14900
39,갈비찜덮밥,14900
46,<대표> 카츠 라이스 정식,14900
10,중국냉면,15000
100,카니미소(2PCS+주먹밥2PCS),15000
12,새우모밀,15000
